h;Pfree1;Pfree2;Pfree3;Pfree4
7143;0;69.8843;0;43.8271
7144;0;78.0667;0;48.9115
7145;10.5833;103.3279;0;69.7408
7146;43.2396;142.3238;0;104.0257
7147;86.1342;163.0146;39.3974;158.302
7148;134.6827;182.3291;112.3409;196.0809
7149;165.8074;204.2267;121.459;203.0258
7150;166.5231;215.5288;113.8963;193.7942
7151;156.2583;213.8893;100.8046;183.9967
7152;138.4948;206.6907;86.398;174.073
7153;120.6208;196.3251;73.9276;162.7732
7154;109.9267;200.905;75.2677;164.1241
7155;98.986;203.1975;61.6875;155.5396
7156;84.613;200.8321;46.0443;130.5537
7157;81.5269;192.1567;38.8432;131.2959
7158;95.5909;201.5709;48.4656;156.455
7159;81.5531;190.9771;54.9202;160.3192
7160;78.1797;212.2095;35.3071;187.4851
7161;43.7049;206.9276;0;157.3738
7162;24.1201;195.3439;0;131.212
7163;1.2966;164.0563;0;83.3806
7164;0;134.2553;0;24.3766
7165;0;92.0224;0;0
7166;0;79.0052;0;0
7167;0;80.058;0;0
7168;0;88.7734;0;0
7169;5.1839;108.547;0;0
7170;24.8352;138.0264;0;41.5831
7171;31.6359;159.5764;65.8716;97.2715
7172;55.72;180.226;78.3538;142.894
7173;59.8213;203.5439;108.3685;174.0986
7174;83.333;213.4943;108.4361;178.1617
7175;97.6963;208.2503;129.067;178.0474
7176;93.7249;196.9867;109.1047;174.7038
7177;89.6276;192.7891;75.6196;175.194
7178;107.0115;198.6034;71.6493;191.3537
7179;110.5105;196.9522;54.8493;168.7448
7180;108.3064;181.8526;22.9348;129.7309
7181;120.8806;173.8606;29.9824;132.5899
7182;113.5419;186.5382;51.4675;130.7026
7183;76.3681;186.7304;39.8731;118.1769
7184;52.8847;212.3411;32.5273;132.6953
7185;23.2777;191.846;3.2642;106.7914
7186;0;164.4888;0;86.4925
7187;0;124.2863;0;33.7228
7188;0;85.3612;0;0
7189;0;70.1548;0;0
7190;0;58.6882;0;0
7191;0;55.3746;0;0
7192;0;55.1867;0;0
7193;0;73.5553;0;0
7194;0;93.7705;0;11.4163
7195;23.4955;132.0691;65.3374;81.0525
7196;55.8502;160.9201;114.1067;118.9677
7197;75.4231;180.6782;147.5722;129.9663
7198;64.4916;190.2321;140.8072;131.0428
7199;61.4464;188.8025;99.6567;110.8164
7200;87.9126;182.9573;64.318;83.8197
7201;115.2368;169.5833;37.5717;70.7953
7202;107.3386;178.6704;18.5878;88.9018
7203;69.1483;181.3418;0;91.4736
7204;13.2339;163.3053;0;76.2778
7205;1.8942;186.8095;0;87.415
7206;8.5005;186.7875;0;103.8757
7207;0;178.8361;0;96.5924
7208;0;178.927;0;96.4492
7209;0;150.7626;0;83.5485
7210;0;128.1026;0;53.747
7211;0;91.5569;0;17.1832
7212;0;49.2178;0;0
7213;0;10.307;0;0
7214;0;0;0;0
7215;0;0;0;0
7216;0;0;0;0
7217;0;8.5883;0;0
7218;0;80.0873;0;0
7219;24.5439;142.6516;0;32.1313
7220;81.3825;181.9878;64.9603;68.3961
7221;107.594;197.9998;89.01;82.8586
7222;124.1448;199.5928;121.6603;104.544
7223;135.5309;185.7443;122.751;85.2009
7224;147.3076;167.4339;80.9584;51.5229
7225;151.0635;151.6817;76.9579;64.9267
7226;156.111;151.4393;96.8845;67.4788
7227;159.2061;129.4744;107.803;69.8491
7228;132.619;107.8995;87.8377;55.188
7229;133.444;97.0002;71.1846;59.5452
7230;145.0058;104.7542;78.4822;66.499
7231;129.5752;98.9473;85.0573;49.1274
7232;142.2093;114.374;79.0626;38.3439
7233;120.7084;94.6433;43.9746;46.8751
7234;85.6878;70.1808;19.7178;50.7436
7235;57.934;36.3036;0;17.054
7236;39.7983;0;0;0
7237;17.7901;0;0;0
7238;0;0;0;0
7239;0;0;0;0
7240;3.7115;0;0;0
7241;35.2561;0;32.3414;0
7242;69.6716;47;83.3729;0
7243;101.8181;122.8325;107.8941;40.8874
7244;152.8771;170.1001;135.8168;102.6613
7245;184.1592;189.4541;151.6946;129.0628
7246;205.9747;192.3263;167.8663;125.3504
7247;208.594;175.0495;187.5832;99.9702
7248;198.4594;154.7472;186.9704;75.5767
7249;190.857;134.8336;167.2966;54.3757
7250;200.3748;141.8441;162.0133;58.9632
7251;197.6074;131.6909;161.2015;64.4463
7252;170.7961;104.9614;151.5223;56.7226
7253;164.4157;108.7951;147.5312;74.4318
7254;169.6924;115.1623;156.486;81.9957
7255;161.6276;103.3648;156.9273;78.7327
7256;173.4322;90.65;145.2139;72.2517
7257;154.1085;99.0145;140.0019;62.9632
7258;136.8623;79.1353;116.8371;40.249
7259;113.6683;34.7938;89.1415;4.3519
7260;95.4511;0;60.7354;0
7261;60.253;0;36.2463;0
7262;27.4355;0;19.9978;0
7263;30.9148;0;24.7178;0
7264;52.9453;0;38.2449;25.1674
7265;82.9578;5.3903;54.7314;70.7983
7266;125.0092;67.9786;85.9013;78.3967
7267;144.0017;130.1656;133.9895;102.1408
7268;149.9998;163.7454;182.9817;147.4054
7269;164.2903;186.5242;199.6567;162.637
7270;161.6074;189.6679;195.4645;154.0046
7271;162.5152;177.3045;175.0263;130.4015
7272;178.2259;154.5658;161.5681;115.7563
7273;201.5806;128.3194;161.4499;95.2142
7274;222.2621;121.9383;179.0531;94.6548
7275;222.2733;113.9301;180.7282;95.5639
7276;199.9762;77.2072;157.9942;74.3268
7277;193.4147;67.8435;147.2477;98.6185
7278;195.364;73.3827;140.3263;131.6881
7279;173.7864;50.7877;120.2274;127.7057
7280;152.3529;29.6448;128.2446;119.1218
7281;134.6239;0;110.2729;96.874
7282;118.9329;0;80.6386;71.2945
7283;96.284;0;41.4715;20.7114
7284;74.0212;0;11.71;0
7285;43.6848;0;0;0
7286;18.373;0;0;0
7287;20.1717;0;0;0
7288;35.0085;0;7.8582;0
7289;62.8617;0;23.6089;0
7290;98.9827;0;45.903;23.5959
7291;132.1808;53.4019;60.0967;82.2558
7292;178.5557;96.163;101.4385;113.4756
7293;211.7865;131.9157;102.5965;138.0202
7294;223.0693;118.2166;95.3145;128.1385
7295;225.0258;91.4602;87.2233;107.1152
7296;224.4538;67.2049;78.226;111.5773
7297;173.1661;226.6754;148.368;216.7753
7298;166.1696;211.3197;140.3485;201.0726
7299;142.8483;196.9096;146.5399;176.3448
7300;126.8563;195.4676;151.078;166.4974
7301;117.1789;199.6141;150.7228;166.5493
7302;91.3597;183.0983;131.5939;154.8132
7303;70.2812;144.6158;123.8724;151.4701
7304;94.8646;135.8922;110.5152;165.8847
7305;62.2415;100.4612;92.211;111.2974
7306;18.4804;71.8298;70.7916;44.6605
7307;0;21.3943;28.0212;0
7308;0;0;0;0
7309;0;0;0;0
7310;0;0;0;0
7311;0;0;0;0
7312;0;0;4.486;0
7313;0;0;20.8263;0
7314;28.9263;89.2655;62.6305;50.2658
7315;65.835;139.6286;86.3373;141.0553
7316;161.8256;211.6388;94.238;190.7232
7317;157.0563;225.6102;106.3117;205.8366
7318;168.8451;233.0075;147.1333;220.8512
7319;162.5187;235.4403;185.772;226.1441
7320;132.1606;219.1143;205.3067;225.9974
7321;107.7999;196.5052;188.4924;208.8282
7322;90.5158;172.1134;171.0036;189.3579
7323;62.6152;141.5707;157.0357;161.2261
7324;43.1217;140.7248;158.3111;132.9679
7325;48.4017;154.0468;160.508;127.9105
7326;40.9074;162.5042;149.0403;98.7173
7327;2.0142;143.1464;129.9539;59.8653
7328;0;138.3985;147.6516;37.9877
7329;0;106.1926;133.7765;7.3427
7330;0;43.5632;95.9255;0
7331;0;0;41.0166;0
7332;0;0;10.4096;0
7333;0;0;0;0
7334;0;0;0;0
7335;0;0;0;0
7336;0;0;12.088;0
7337;0;0;49.0026;0
7338;55.1578;44.182;107.7001;22.8502
7339;97.3029;136.3668;153.8158;121.9796
7340;123.3043;184.4795;194.7553;174.8476
7341;116.6644;196.9069;204.159;194.0904
7342;127.7688;214.2584;221.6141;221.5414
7343;127.2766;210.3514;223.3304;228.3553
7344;109.5535;196.5746;221.1055;227.1949
7345;91.1875;179.2843;206.9333;194.8112
7346;88.224;168.7994;199.7619;177.2836
7347;80.2379;151.5206;186.9861;169.973
7348;78.3222;135.4734;186.6774;173.8183
7349;82.2988;130.5232;192.1911;171.5093
7350;62.6752;115.7606;178.139;135.2726
7351;28.1842;107.2541;162.1339;105.3241
7352;33.3108;111.8274;175.3342;90.726
7353;17.9476;91.8503;147.9376;102.5528
7354;0;46.8644;120.0822;71.6195
7355;0;0;55.5289;3.9881
7356;0;0;12.1102;0
7357;0;0;0;0
7358;0;0;0;0
7359;0;0;0;0
7360;0;0;0;0
7361;0;0;56.833;0
7362;19.4198;38.2679;128.4099;77.7881
7363;67.7304;87.1147;169.5414;143.878
7364;140.4538;167.1092;200.6676;193.9083
7365;163.9666;195.0952;210.2434;211.0148
7366;180.2539;215.0891;220.9656;224.4002
7367;191.4405;219.5657;223.6957;227.3267
7368;182.1361;219.6068;224.0724;225.4955
7369;143.0205;177.1527;221.2037;217.7324
7370;123.2206;144.3;217.059;213.6704
7371;112.0796;129.9934;210.1961;199.3639
7372;114.0766;131.6555;205.1266;200.5168
7373;124.6071;129.1196;201.9517;202.534
7374;118.2313;97.2707;190.5883;174.7801
7375;90.3569;52.3592;164.0174;127.4812
7376;110.1707;62.716;162.0768;155.5228
7377;57.5704;25.7009;148.6861;123.6497
7378;4.9663;0;115.5755;70.2412
7379;0;0;51.1267;0
7380;0;0;1.6844;0
7381;0;0;0;0
7382;0;0;0;0
7383;0;0;0;0
7384;0;0;0;0
7385;6.31;0;61.1882;0
7386;47.1973;0;133.863;76.4713
7387;73.195;0;167.8191;137.2424
7388;114.7408;56.8387;193.4437;182.7514
7389;145.9196;79.9531;204.5473;196.6041
7390;181.2364;121.3315;217.0885;218.1703
7391;200.3752;131.2832;221.5144;222.179
7392;201.5961;142.651;222.386;217.5839
7393;177.3628;146.1694;215.4733;190.5671
7394;156.4934;144.3721;211.5231;176.9451
7395;135.8377;128.0781;186.6305;166.3329
7396;131.8939;98.7323;164.5965;167.7127
7397;135.2737;89.4107;161.2258;163.4038
7398;113.3676;61.1818;138.6754;123.1816
7399;90.9221;47.0561;101.0194;84.4513
7400;90.4595;7.7923;91.1058;107.9567
7401;69.5267;0;78.7429;82.9398
7402;30.7859;0;55.6437;58.4586
7403;0;0;3.2409;0
7404;0;0;0;0
7405;0;0;0;0
7406;0;0;0;0
7407;0;0;0;0
7408;0;0;0;0
7409;21.437;0;0;0
7410;69.3257;0;54.8439;7.3164
7411;101.1364;58.2217;123.689;39.511
7412;134.1892;129.1888;171.9013;77.155
7413;151.6385;136.0211;198.7459;95.374
7414;177.4314;166.1732;215.0724;155.0272
7415;189.4561;183.6925;214.4238;184.9819
7416;195.4959;176.8449;203.6842;176.3332
7417;170.7904;137.2963;181.9249;131.7538
7418;146.2868;100.544;173.4983;107.2807
7419;113.0105;53.7101;162.2767;75.4844
7420;107.509;36.04;152.8657;72.9018
7421;109.6784;39.4433;162.4638;80.7756
7422;96.8811;22.6513;148.09;55.1343
7423;83.272;4.2035;120.7804;29.7093
7424;86.9079;0;101.6386;42.6334
7425;92.2162;0;84.1948;20.8149
7426;76.7584;0;64.4058;0
7427;28.6929;0;26.3275;0
7428;0;0;0;0
7429;0;0;0;0
7430;0;0;0;0
7431;0;0;0;0
7432;0;0;0;0
7433;0;0;17.2399;0
7434;57.6393;30.6901;97.4028;3.3649
7435;90.7657;106.3334;162.5014;24.4192
7436;148.5973;168.0934;198.6957;71.3446
7437;173.1651;163.8314;211.8433;87.4837
7438;205.0139;169.858;220.6958;139.4581
7439;207.7178;181.9038;221.2897;177.0309
7440;186.876;174.123;220.6415;168.0919
7441;147.1595;130.8884;207.7508;104.6635
7442;128.5659;105.8504;206.7159;81.0666
7443;100.99;78.874;191.3364;31.1563
7444;87.6207;95.4526;181.4566;0
7445;94.7204;139.0185;177.9571;0
7446;68.4674;129.9488;165.4029;0
7447;51.1289;111.787;137.2396;0
7448;44.6011;89.2123;137.7565;5.1243
7449;22.2097;80.644;124.3159;4.5243
7450;0;39.6941;96.3999;0
7451;0;0;55.5043;0
7452;0;0;21.7249;0
7453;0;0;0;0
7454;0;0;0;0
7455;0;0;0;0
7456;0;0;0;0
7457;0;10.5683;37.9608;0
7458;40.8083;56.741;120.0877;74.9567
7459;108.4226;78.0656;163.4077;114.7825
7460;145.1766;102.5008;194.0407;151.2811
7461;158.2727;132.2124;201.3958;177.6876
7462;215.6959;157.1534;219.629;211.4133
7463;233.4468;156.721;222.3034;214.8152
7464;232.7939;168.0764;222.8087;193.9836
7465;201.7441;134.0824;214.4842;146.9848
7466;164.0189;154.0603;199.4404;120.8444
7467;126.1811;153.1732;183.4593;102.504
7468;132.3217;137.8729;182.2688;104.344
7469;160.2852;112.0378;185.29;124.7234
7470;164.7096;83.8453;178.0585;124.1281
7471;153.1238;63.8611;189.3458;116.4403
7472;147.5639;72.6042;188.2284;95.257
7473;130.2818;59.8618;171.0803;99.5401
7474;83.0945;22.486;142.8063;84.6126
7475;13.1909;0;94.6915;39.0879
7476;0;0;55.1232;9.5813
7477;0;0;41.6529;4.9637
7478;0;0;45.9316;0
7479;0;0;51.221;0
7480;13.9589;0;71.6421;0
7481;40.8568;0;91.9111;57.616
7482;77.3105;43.1418;135.3287;113.1781
7483;165.2619;76.94;149.3415;138.6718
7484;206.7359;117.6335;178.9616;132.726
7485;221.2718;143.9344;198.5885;165.9504
7486;230.987;173.9452;219.7786;204.4945
7487;233.5116;175.5229;222.8248;211.8373
7488;232.8511;165.7618;222.1856;194.6621
7489;225.0675;145.4266;212.6668;156.3394
7490;216.5008;125.7944;198.0244;134.8312
7491;199.4355;105.1342;186.4535;114.8546
7492;199.6726;104.6083;192.3049;118.656
7493;209.2737;116.3655;201.2726;133.6564
7494;207.7475;105.3761;204.6889;129.5689
7495;201.4683;90.6498;193.4308;120.9322
7496;211.4526;65.6668;201.65;134.6917
7497;197.0848;43.1981;188.2866;145.6771
7498;169.8832;0;160.3533;124.9121
7499;92.7914;0;117.2554;72.0725
7500;54.1868;0;92.8677;45.2404
7501;55.1783;0;79.6134;40.3801
7502;51.2357;0;71.1891;39.2908
7503;46.6322;0;65.7079;44.449
7504;68.467;0;86.5564;88.9967
7505;98.5562;0;119.5727;141.9547
7506;150.2465;58.9919;173.6072;175.4524
7507;190.4794;109.4318;201.5813;203.7838
7508;221.8072;142.933;213.3726;214.2044
7509;233.0177;172.6941;219.9171;217.6512
7510;233.1733;185.9004;224.0018;222.2287
7511;232.8151;182.7074;224.8843;224.994
7512;232.3452;180.8321;224.1866;224.7956
7513;222.1996;149.9264;220.9992;216.6316
7514;212.7367;112.3276;215.4539;198.0701
7515;196.4401;77.4404;216.0205;182.032
7516;198.6802;72.8742;208.7025;181.8274
7517;205.8871;100.8379;213.0038;189.1732
7518;197.9236;95.2075;207.1718;180.5674
7519;172.8275;84.8287;199.6929;172.7232
7520;157.4681;72.6957;199.0436;188.0478
7521;99.2344;42.9703;197.4104;168.9676
7522;66.2735;17.6877;171.2599;156.0589
7523;31.5351;0;127.7056;111.8802
7524;0;0;104.3638;71.3138
7525;0;0;100.8892;38.3029
7526;0;0;98.812;6.7388
7527;0;0;95.1055;0
7528;0;0;113.6262;0
7529;2.2727;6.6645;147.0577;51.0357
7530;88.4664;73.2709;180.6258;126.9154
7531;121.432;131.2963;199.7113;175.602
7532;176.6729;163.6066;218.4974;197.5513
7533;199.9086;174.0223;221.8822;214.5173
7534;228.9151;194.8983;225.042;223.1721
7535;230.5682;205.906;225.6316;224.2527
7536;230.6005;201.1992;224.627;224.3131
7537;215.5716;176.3232;220.2724;221.392
7538;203.6402;150.3739;215.8786;214.8697
7539;186.512;120.0733;211.3787;190.0146
7540;171.9912;111.1987;214.6678;166.3585
7541;171.8256;125.9614;220.5652;165.0183
7542;161.9822;116.2587;220.5144;151.7524
7543;140.5235;114.3082;214.055;146.4635
7544;114.0923;113.0671;211.3814;149.4871
7545;91.2326;99.6733;203.3184;83.8102
7546;63.3286;78.5064;186.9015;19.5166
7547;0;17.5395;153.5311;0
7548;0;0;129.1319;0
7549;0;0;118.5466;0
7550;0;0;107.209;0
7551;0;0;97.9567;0
7552;0;0;111.4207;0
7553;15.5377;29.9983;138.9055;0
7554;76.0707;67.4753;175.7094;90.0262
7555;134.6588;70.2264;193.8714;148.9657
7556;189.0181;96.5635;215.2441;180.7102
7557;192.4909;119.4742;218.2539;196.7095
7558;212.1843;135.7533;221.9577;217.8559
7559;227.9081;163.6686;222.7806;223.8902
7560;228.5208;154.6969;221.477;224.8885
7561;225.8128;115.9753;203.9005;221.4065
7562;208.7811;99.939;194.7846;216.3092
7563;186.0437;68.0461;185.0486;200.4586
7564;180.3112;47.9272;185.1111;203.2372
7565;187.2501;45.1434;196.5838;205.8544
7566;168.0251;40.6435;183.9503;189.2449
7567;156.8094;34.3366;155.89;163.7449
7568;134.2609;18.6495;150.6376;184.288
7569;103.9894;0;143.1887;157.6926
7570;57.5552;0;134.4248;104.3311
7571;0;0;92.1318;0
7572;0;0;62.0038;0
7573;0;0;47.5047;0
7574;0;0;28.5268;0
7575;0;0;15.3661;0
7576;0;0;25.9857;0
7577;0;0;51.5277;1.5967
7578;116.6446;27.9883;108.1727;99.8097
7579;157.5512;81.1174;163.4932;149.2465
7580;197.381;143.9467;198.0739;196.4572
7581;212.3536;151.4938;209.7999;207.2626
7582;226.0656;159.9339;218.6514;220.3676
7583;231.4347;181.9684;219.5138;224.88
7584;230.9495;202.4589;218.2117;225.8347
7585;217.7215;145.2871;210.0277;223.0556
7586;186.3263;115.3336;199.375;208.2563
7587;167.4235;92.3678;193.555;180.9746
7588;155.053;67.0224;182.6574;178.4846
7589;163.783;54.9727;167.4341;188.3706
7590;142.1658;30.5329;133.3918;182.253
7591;105.5911;0;114.2264;157.6215
7592;106.3723;0;119.1369;156.7867
7593;85.5718;0;103.6593;143.0022
7594;54.0465;0;69.6919;106.24
7595;0;0;20.7274;47.9236
7596;0;0;0;6.2817
7597;0;0;0;0
7598;0;0;0;0
7599;0;0;0;0
7600;0;0;0;0
7601;4.5778;0;51.2159;40.6317
7602;97.3148;29.5055;131.0656;68.7823
7603;159.0815;123.5854;181.0194;113.248
7604;192.2978;178.0406;208.1643;154.6428
7605;203.9422;169.4305;215.3624;174.0295
7606;222.6439;176.2349;220.5682;207.3532
7607;225.857;171.8328;221.2061;208.6315
7608;209.461;164.7136;220.8982;204.871
7609;168.7675;140.2878;217.9223;187.5968
7610;154.7199;114.1271;202.7281;176.3752
7611;150.328;100.9375;172.8465;154.3891
7612;146.1078;98.9413;151.2162;140.0281
7613;146.4843;90.0723;144.7663;138.0846
7614;121.0296;56.7751;117.7202;104.4174
7615;97.5454;33.7744;106.205;70.6563
7616;97.6013;55.6639;127.4389;66.9322
7617;84.0898;50.8396;139.5289;35.8158
7618;63.4998;22.3294;124.6058;0
7619;3.4647;0;81.9266;0
7620;0;0;36.4731;0
7621;0;0;0;0
7622;0;0;0;0
7623;0;0;0;0
7624;0;0;0;0
7625;0;0;4.8382;0
7626;0;12.9469;67.8949;0
7627;76.0027;80.6053;128.6456;8.5131
7628;146.8456;128.9308;180.4696;78.2353
7629;173.8711;139.8294;205.5102;105.4195
7630;198.7664;171.9241;217.4107;141.2588
7631;210.6012;183.5602;218.2063;146.8207
7632;217.653;179.5209;213.4149;143.2954
7633;204.1261;148.5112;191.4097;102.6499
7634;197.4208;127.33;183.2926;81.3376
7635;171.8624;108.0845;167.6101;70.2597
7636;151.1416;103.0489;154.7719;80.9313
7637;155.8151;120.4759;158.7174;95.9577
7638;135.4129;93.0832;157.3078;74.5273
7639;109.7173;71.7355;157.2683;54.3514
7640;103.8352;70.9501;162.1959;75.7828
7641;64.3347;49.1123;130.3953;52.8232
7642;11.1969;6.988;119.3614;9.4254
7643;0;0;73.6983;0
7644;0;0;30.6009;0
7645;0;0;6.1994;0
7646;0;0;0;0
7647;0;0;0;0
7648;0;0;17.7883;0
7649;0;0;59.314;0
7650;14.6269;70.2058;114.3501;0
7651;74.8753;129.9953;149.2986;32.8341
7652;114.9609;185.2654;192.7387;48.4135
7653;128.4793;195.5111;209.0603;75.6195
7654;177.3545;215.9728;216.814;136.9345
7655;208.218;219.7449;218.3036;180.8221
7656;208.7892;214.102;217.9921;201.7197
7657;184.1744;197.2424;214.2089;195.0394
7658;172.0411;194.9522;201.886;185.2645
7659;174.8107;175.7645;185.0872;166.7524
7660;169.5038;157.1165;173.9932;151.5602
7661;155.4517;165.8539;171.3904;156.3661
7662;115.8837;136.8941;148.1603;145.7397
7663;94.6905;113.2173;130.2331;146.1487
7664;105.9679;137.2754;153.8682;140.0872
7665;83.5171;105.7892;141.4154;118.5255
7666;43.0221;56.3081;103.3252;76.5618
7667;0;0;17.2459;12.3753
7668;0;0;0;0
7669;0;0;0;0
7670;0;0;0;0
7671;0;0;0;0
7672;0;0;0;1.4923
7673;0;0;9.5667;60.075
7674;37.4998;39.1541;77.2264;102.232
7675;102.1721;86.7022;123.6409;142.6532
7676;123.8289;123.0092;172.7057;150.8039
7677;135.2072;133.8559;184.7485;158.8791
7678;166.484;172.3054;201.7736;181.6475
7679;184.9368;192.0718;208.0515;197.4307
7680;199.7577;197.4898;209.401;208.6351
7681;189.2828;183.2002;187.0057;199.3252
7682;178.7283;185.0027;165.5749;195.3867
7683;160.1487;186.5233;141.2112;177.5211
7684;156.0778;187.3731;122.9399;170.6959
7685;159.6122;178.3379;121.5015;180.7507
7686;130.1149;154.6375;85.9803;177.3709
7687;114.6226;151.4994;60.3802;164.7952
7688;124.608;180.8088;93.5127;155.4855
7689;96.3912;150.2209;80.3363;142.0548
7690;25.653;96.3329;42.7638;85.9868
7691;0;10.5241;0;13.1413
7692;0;0;0;0
7693;0;0;0;0
7694;0;0;0;0
7695;0;0;0;0
7696;0;0;0;0
7697;0;30.5123;0;1.8685
7698;5.2965;96.4075;46.9348;45.9372
7699;50.5003;153.4334;103.2517;93.4629
7700;82.5294;204.8731;172.02;132.4558
7701;84.7204;217.087;189.6473;140.4072
7702;115.1332;228.8566;205.6744;161.2459
7703;130.4458;231.9406;208.7672;170.8729
7704;129.1621;232.0294;202.5508;173.5562
7705;114.4967;228.5811;174.1426;165.0053
7706;119.827;225.4713;156.1582;161.971
7707;122.0846;210.4549;139.1302;153.3475
7708;127.87;198.6538;130.3153;145.4757
7709;125.2905;201.7248;129.3832;145.4447
7710;105.3705;195.3022;94.2565;135.5721
7711;90.0291;183.0683;76.2673;132.6703
7712;75.2017;193.8945;49.408;115.6442
7713;49.2327;173.6044;24.5155;81.3676
7714;11.3923;154.2967;0;43.0101
7715;0;108.9995;0;0
7716;0;68.0813;0;0
7717;0;58.5685;0;0
7718;0;43.859;0;0
7719;0;34.5056;0;0
7720;0;56.0147;0;0
7721;0;98.435;0;14.9972
7722;0;155.5018;81.0985;78.7303
7723;20.8276;168.5758;95.5099;107.1514
7724;94.4715;213.06;92.4052;150.8421
7725;110.5104;228.5047;143.0913;171.5518
7726;140.9124;232.7079;174.7528;206.5759
7727;163.3759;233.9384;197.3169;219.7878
7728;168.4285;233.2747;193.9504;221.485
7729;136.0597;229.5803;148.2148;205.9192
7730;118.4293;227.6031;119.2262;194.0489
7731;100.7101;226.1022;111.8443;183.3516
7732;88.2576;224.203;109.4893;169.305
7733;83.9929;227.3806;121.4577;162.6891
7734;69.264;217.1808;103.501;144.7668
7735;57.5594;226.2319;64.5823;110.5563
7736;38.3743;219.547;28.9407;96.0205
7737;30.6605;170.3161;14.2666;85.4422
7738;19.0718;123.0519;0;50.5118
7739;0;65.7634;0;0
7740;0;49.6261;0;0
7741;0;32.1605;0;0
7742;0;18.0044;0;0
7743;0;0;0;0
7744;0;18.9831;0;0
7745;0;88.7201;0;0
7746;55.2611;142.7837;0;88.9838
7747;103.5472;184.4962;60.0798;137.3845
7748;143.3637;218.9727;121.2223;176.5721
7749;153.1981;223.4614;152.7399;187.399
7750;185.0469;228.8793;187.3611;212.3776
7751;203.6566;230.1661;195.7524;219.4147
7752;206.6104;227.4445;192.8084;217.2792
7753;188.0518;221.2825;168.5165;205.8868
7754;174.0492;217.0327;177.0473;190.7146
7755;166.7647;195.1193;158.0294;165.169
7756;163.9187;188.9688;137.9052;154.9711
7757;154.2312;199.5692;134.1089;157.2203
7758;117.4065;189.7568;106.5387;131.3431
7759;59.8453;174.7713;88.6378;90.1515
7760;28.7492;171.2011;68.1754;98.8451
7761;18.4949;161.9983;25.0435;75.2698
7762;4.9577;139.8745;0;36.2264
7763;0;92.3419;0;0
7764;0;37.3417;0;0
7765;0;10.2995;0;0
7766;0;0;0;0
7767;0;0;0;0
7768;0;11.1412;0;0
7769;0;73.3036;0;0.6643
7770;85.6331;153.6947;54.2613;83.1436
7771;143.2948;194.3107;104.7371;139.1854
7772;159.6235;220.8072;170.0534;165.5239
7773;155.2501;224.2252;194.0996;173.7183
7774;172.4663;227.0318;206.2752;201.4359
7775;186.9068;229.5056;203.6212;219.7298
7776;200.3713;229.7369;182.455;220.4623
7777;183.5292;224.1255;132.5031;213.3418
7778;155.3199;221.7432;131.4395;202.3332
7779;130.9261;211.6341;155.4718;188.8315
7780;121.339;205.72;162.0013;180.1892
7781;126.5219;210.4385;165.2911;176.1111
7782;93.773;220.1917;135.3932;146.1645
7783;62.7593;201.2596;102.3409;106.6123
7784;54.8241;174.9695;107.5651;95.462
