w,bus,zone,h,s,net_mw
110,110,3,103,2,150.0439865600
110,110,3,103,3,151.2581424000
110,110,3,104,1,264.8786006400
110,110,3,104,2,171.7704678400
110,110,3,104,3,210.5402576000
110,110,3,105,1,199.3612150400
110,110,3,105,2,101.9667958400
110,110,3,105,3,221.3252339200
110,110,3,106,1,206.9210684800
110,110,3,106,2,34.4230400000
110,110,3,106,3,206.3923625600
110,110,3,107,1,247.7421340800
110,110,3,107,2,109.3397910400
110,110,3,107,3,185.1459254400
110,110,3,108,1,227.2968960000
110,110,3,108,2,176.7949017600
110,110,3,108,3,247.5379417600
110,110,3,109,1,225.0475788800
110,110,3,109,2,203.2603987200
110,110,3,109,3,258.8310894641
110,110,3,110,1,202.9804041600
110,110,3,110,2,248.9987036800
110,110,3,110,3,269.9598534400
110,110,3,111,1,189.0874880000
110,110,3,111,2,268.1083672508
110,110,3,111,3,255.7036800000
110,110,3,112,1,155.9370848000
110,110,3,112,2,238.9163767540
110,110,3,112,3,241.5470643200
110,110,3,113,1,184.3068745600
110,110,3,113,2,273.7688297600
110,110,3,113,3,215.4246073600
110,110,3,114,1,144.1410169600
110,110,3,114,2,263.3471564800
110,110,3,114,3,218.3386249600
110,110,3,115,1,168.1765334400
110,110,3,115,2,266.5076905600
110,110,3,115,3,218.5667689600
110,110,3,116,1,128.4754441600
110,110,3,116,2,229.6317395200
110,110,3,116,3,220.6176425600
110,110,3,117,1,161.9782508800
110,110,3,117,2,234.8894156800
110,110,3,117,3,183.2013017600
110,110,3,118,1,119.1384297600
110,110,3,118,2,281.0098115200
110,110,3,118,3,193.2058041600
110,110,3,119,1,153.7061964800
110,110,3,119,2,291.4786060800
110,110,3,119,3,186.3673926400
110,110,3,120,1,150.4715734400
110,110,3,120,2,307.6851200000
110,110,3,120,3,242.4181587200
110,110,3,121,1,218.9035885549
110,110,3,121,2,271.4224863833
110,110,3,121,3,286.0786944362
110,110,3,122,1,261.4839824337
110,110,3,122,2,256.6323635200
110,110,3,122,3,236.3516096000
110,110,3,123,1,307.4868067200
110,110,3,123,2,290.0178441600
110,110,3,123,3,211.4217219200
110,110,3,124,1,225.1400992515
110,110,3,124,2,229.0564761403
110,110,3,124,3,234.9308963200
110,110,3,125,1,251.4490140800
110,110,3,125,2,315.0000550400
110,110,3,125,3,260.3836160000
110,110,3,126,1,269.0638934400
110,110,3,126,2,285.0779552000
110,110,3,126,3,253.4359648000
110,110,3,127,1,279.2034928000
110,110,3,127,2,304.9126400000
110,110,3,127,3,182.1154710400
110,110,3,128,1,294.7367049600
110,110,3,128,2,157.5263459200
110,110,3,128,3,214.3253696000
110,110,3,129,1,275.4337843200
110,110,3,129,2,249.1793356800
110,110,3,129,3,275.2688595200
110,110,3,130,1,296.3963660800
110,110,3,130,2,303.4801897600
110,110,3,130,3,278.1071360000
110,110,3,131,1,238.8921385688
110,110,3,131,2,306.1278374400
110,110,3,131,3,270.1561926400
110,110,3,132,1,318.0090576000
110,110,3,132,2,313.1417600000
110,110,3,132,3,267.3603254400
110,110,3,133,1,226.8870635123
110,110,3,133,2,302.8749017600
110,110,3,133,3,264.0399535491
110,110,3,134,1,245.9854969600
110,110,3,134,2,262.4957205072
110,110,3,134,3,250.0308087861
110,110,3,135,1,265.3026928000
110,110,3,135,2,250.5267331364
110,110,3,135,3,271.7899945600
110,110,3,136,1,251.2399785600
110,110,3,136,2,294.7796611200
110,110,3,136,3,267.0383296000
110,110,3,137,1,212.3965180800
110,110,3,137,2,262.6953110400
110,110,3,137,3,286.5073030400
110,110,3,138,1,181.9871459200
110,110,3,138,2,217.3016080000
110,110,3,138,3,209.1610249600
110,110,3,139,1,187.2799673600
110,110,3,139,2,209.2170240000
110,110,3,139,3,164.3521065600
110,110,3,140,1,228.7087945600
110,110,3,140,2,227.1117884800
110,110,3,140,3,148.6126643200
110,110,3,141,1,195.7259520000
110,110,3,141,2,257.2292339200
110,110,3,141,3,188.0473600000
110,110,3,142,1,262.1926835200
110,110,3,142,2,276.6825004800
110,110,3,142,3,158.1581017600
110,110,3,143,1,171.7778604932
110,110,3,143,2,244.7099660800
110,110,3,143,3,172.0369897600
110,110,3,144,1,266.5906764800
110,110,3,144,2,238.2998185600
110,110,3,144,3,189.2710400000
110,110,3,145,1,280.0438236800
110,110,3,145,2,249.6741097600
110,110,3,145,3,172.9846236800
110,110,3,146,1,264.7112387200
110,110,3,146,2,239.9500582400
110,110,3,146,3,169.7370035200
110,110,3,147,1,274.2086291200
110,110,3,147,2,224.2703619200
110,110,3,147,3,145.7697625600
110,110,3,148,1,300.1686780800
110,110,3,148,2,250.2317126400
110,110,3,148,3,189.6962169600
110,110,3,149,1,170.6226134400
110,110,3,149,2,293.5539200000
110,110,3,149,3,228.5613654400
110,110,3,150,1,107.5145545600
110,110,3,150,2,298.3332880000
110,110,3,150,3,175.6202304000
110,110,3,151,1,137.3101558400
110,110,3,151,2,274.2871648000
110,110,3,151,3,177.5154982400
110,110,3,152,1,224.9755334400
110,110,3,152,2,278.5359404800
110,110,3,152,3,185.9836963200
110,110,3,153,1,218.7534320000
110,110,3,153,2,272.9206454400
110,110,3,153,3,242.3559376000
110,110,3,154,1,242.2068267460
110,110,3,154,2,294.3833600000
110,110,3,154,3,60.5169065600
110,110,3,155,1,264.3052908800
110,110,3,155,2,197.9260290762
110,110,3,155,3,253.0040188800
110,110,3,156,1,240.0537600000
110,110,3,156,2,294.2056134400
110,110,3,156,3,202.5552272000
110,110,3,157,1,260.3078291200
110,110,3,157,2,304.8079187200
110,110,3,157,3,205.0233273600
110,110,3,158,1,212.2720758400
110,110,3,158,2,264.4309478400
110,110,3,158,3,187.9229180800
110,110,3,159,1,220.3423145600
110,110,3,159,2,229.2139945600
110,110,3,159,3,165.6236800000
110,110,3,160,1,180.5558236800
110,110,3,160,2,190.4739795200
110,110,3,160,3,181.4935865600
110,110,3,161,1,158.6516611200
110,110,3,161,2,176.7751593600
110,110,3,161,3,200.7404473600
110,110,3,162,1,87.2928540800
110,110,3,162,2,212.4276284800
110,110,3,162,3,173.8236745600
110,110,3,163,1,164.7717964800
110,110,3,163,2,218.3801059200
110,110,3,163,3,147.7148800000
110,110,3,164,1,176.3010134400
110,110,3,164,2,207.5854505600
110,110,3,164,3,169.6736000000
110,110,3,165,1,182.3622508800
110,110,3,165,2,172.4219660800
110,110,3,165,3,153.7555526400
110,110,3,166,1,224.9547932800
110,110,3,166,2,216.1712595200
110,110,3,166,3,183.6060204800
110,110,3,167,1,251.9437884800
110,110,3,167,2,251.6139388800
110,110,3,167,3,172.2936406400
110,110,3,168,1,275.5751484800
110,110,3,168,2,253.6108374400
110,110,3,168,3,216.0084480000
113,113,1,1,1,274.7112569600
113,113,1,1,2,288.1329897600
113,113,1,1,3,291.9969411200
113,113,1,2,1,278.1726454400
113,113,1,2,2,256.6323635200
113,113,1,2,3,236.3516096000
113,113,1,3,1,307.4868067200
113,113,1,3,2,290.0178441600
113,113,1,3,3,211.4217219200
113,113,1,4,1,317.9810710400
113,113,1,4,2,307.7172067200
113,113,1,4,3,234.9308963200
113,113,1,5,1,251.4490140800
113,113,1,5,2,315.0000550400
113,113,1,5,3,260.3836160000
113,113,1,6,1,269.0638934400
113,113,1,6,2,285.0779552000
113,113,1,6,3,253.4359648000
113,113,1,7,1,279.2034928000
113,113,1,7,2,304.9126400000
113,113,1,7,3,182.1154710400
113,113,1,8,1,294.7367049600
113,113,1,8,2,157.5263459200
113,113,1,8,3,214.3253696000
113,113,1,9,1,275.4337843200
113,113,1,9,2,249.1793356800
113,113,1,9,3,275.2688595200
113,113,1,10,1,296.3963660800
113,113,1,10,2,303.4801897600
113,113,1,10,3,278.1071360000
113,113,1,11,1,314.5702400000
113,113,1,11,2,306.1278374400
113,113,1,11,3,270.1561926400
113,113,1,12,1,318.0090576000
113,113,1,12,2,313.1417600000
113,113,1,12,3,267.3603254400
113,113,1,13,1,310.5562035200
113,113,1,13,2,302.8749017600
113,113,1,13,3,287.9130902400
113,113,1,14,1,245.9854969600
113,113,1,14,2,293.9405475200
113,113,1,14,3,294.9007187200
113,113,1,15,1,265.3026928000
113,113,1,15,2,292.1855574400
113,113,1,15,3,271.7899945600
113,113,1,16,1,251.2399785600
113,113,1,16,2,294.7796611200
113,113,1,16,3,267.0383296000
113,113,1,17,1,212.3965180800
113,113,1,17,2,262.6953110400
113,113,1,17,3,286.5073030400
113,113,1,18,1,181.9871459200
113,113,1,18,2,217.3016080000
113,113,1,18,3,209.1610249600
113,113,1,19,1,187.2799673600
113,113,1,19,2,209.2170240000
113,113,1,19,3,164.3521065600
113,113,1,20,1,228.7087945600
113,113,1,20,2,227.1117884800
113,113,1,20,3,148.6126643200
113,113,1,21,1,195.7259520000
113,113,1,21,2,257.2292339200
113,113,1,21,3,188.0473600000
113,113,1,22,1,262.1926835200
113,113,1,22,2,276.6825004800
113,113,1,22,3,158.1581017600
113,113,1,23,1,293.0179036800
113,113,1,23,2,244.7099660800
113,113,1,23,3,172.0369897600
113,113,1,24,1,266.5906764800
113,113,1,24,2,238.2998185600
113,113,1,24,3,189.2710400000
113,113,1,25,1,280.0438236800
113,113,1,25,2,249.6741097600
113,113,1,25,3,172.9846236800
113,113,1,26,1,264.7112387200
113,113,1,26,2,239.9500582400
113,113,1,26,3,169.7370035200
113,113,1,27,1,274.2086291200
113,113,1,27,2,224.2703619200
113,113,1,27,3,145.7697625600
113,113,1,28,1,300.1686780800
113,113,1,28,2,250.2317126400
113,113,1,28,3,189.6962169600
113,113,1,29,1,170.6226134400
113,113,1,29,2,293.5539200000
113,113,1,29,3,228.5613654400
113,113,1,30,1,107.5145545600
113,113,1,30,2,298.3332880000
113,113,1,30,3,175.6202304000
113,113,1,31,1,137.3101558400
113,113,1,31,2,274.2871648000
113,113,1,31,3,177.5154982400
113,113,1,32,1,224.9755334400
113,113,1,32,2,278.5359404800
113,113,1,32,3,185.9836963200
113,113,1,33,1,218.7534320000
113,113,1,33,2,272.9206454400
113,113,1,33,3,242.3559376000
113,113,1,34,1,294.8172800000
113,113,1,34,2,294.3833600000
113,113,1,34,3,60.5169065600
113,113,1,35,1,264.3052908800
113,113,1,35,2,290.9524176000
113,113,1,35,3,253.0040188800
113,113,1,36,1,240.0537600000
113,113,1,36,2,294.2056134400
113,113,1,36,3,202.5552272000
113,113,1,37,1,260.3078291200
113,113,1,37,2,304.8079187200
113,113,1,37,3,205.0233273600
113,113,1,38,1,212.2720758400
113,113,1,38,2,264.4309478400
113,113,1,38,3,187.9229180800
113,113,1,39,1,220.3423145600
113,113,1,39,2,229.2139945600
113,113,1,39,3,165.6236800000
113,113,1,40,1,180.5558236800
113,113,1,40,2,190.4739795200
113,113,1,40,3,181.4935865600
113,113,1,41,1,158.6516611200
113,113,1,41,2,176.7751593600
113,113,1,41,3,200.7404473600
113,113,1,42,1,87.2928540800
113,113,1,42,2,212.4276284800
113,113,1,42,3,173.8236745600
113,113,1,43,1,164.7717964800
113,113,1,43,2,218.3801059200
113,113,1,43,3,147.7148800000
113,113,1,44,1,176.3010134400
113,113,1,44,2,207.5854505600
113,113,1,44,3,169.6736000000
113,113,1,45,1,182.3622508800
113,113,1,45,2,172.4219660800
113,113,1,45,3,153.7555526400
113,113,1,46,1,224.9547932800
113,113,1,46,2,216.1712595200
113,113,1,46,3,183.6060204800
113,113,1,47,1,251.9437884800
113,113,1,47,2,251.6139388800
113,113,1,47,3,172.2936406400
113,113,1,48,1,275.5751484800
113,113,1,48,2,253.6108374400
113,113,1,48,3,216.0084480000
113,113,1,49,1,243.7973910400
113,113,1,49,2,283.1773939200
113,113,1,49,3,156.2430915200
113,113,1,50,1,211.8157884800
113,113,1,50,2,251.4725750400
113,113,1,50,3,249.8861558400
113,113,1,51,1,210.0839702400
113,113,1,51,2,269.9205859200
113,113,1,51,3,256.6480704000
113,113,1,52,1,218.0171497600
113,113,1,52,2,258.1873680000
113,113,1,52,3,237.4612176000
113,113,1,53,1,193.3295785600
113,113,1,53,2,276.7247785600
113,113,1,53,3,218.3844265600
113,113,1,54,1,253.1218224000
113,113,1,54,2,297.1305219200
113,113,1,54,3,180.5558236800
113,113,1,55,1,304.1401491200
113,113,1,55,2,270.3289708800
113,113,1,55,3,191.4280352000
113,113,1,56,1,319.0107120000
113,113,1,56,2,296.6619120000
113,113,1,56,3,230.4717235200
113,113,1,57,1,318.4444745600
113,113,1,57,2,302.3399049600
113,113,1,57,3,256.3653424000
113,113,1,58,1,319.2569600000
113,113,1,58,2,282.0379734400
113,113,1,58,3,286.5711785600
113,113,1,59,1,316.5524611200
113,113,1,59,2,266.7084800000
113,113,1,59,3,297.0485152000
113,113,1,60,1,309.8650035200
113,113,1,60,2,267.7530035200
113,113,1,60,3,271.4049084800
113,113,1,61,1,302.1056000000
113,113,1,61,2,259.7188121600
113,113,1,61,3,199.5167673600
113,113,1,62,1,273.2583484800
113,113,1,62,2,246.6284473600
113,113,1,62,3,213.3090928000
113,113,1,63,1,238.3100160000
113,113,1,63,2,209.2680105600
113,113,1,63,3,218.9452800000
113,113,1,64,1,196.7271920000
113,113,1,64,2,150.3499932800
113,113,1,64,3,202.5552272000
113,113,1,65,1,229.5695187200
113,113,1,65,2,195.4412908800
113,113,1,65,3,213.9661683200
113,113,1,66,1,233.5309235200
113,113,1,66,2,188.0058793600
113,113,1,66,3,209.0262128000
113,113,1,67,1,226.5932800000
113,113,1,67,2,190.0799132800
113,113,1,67,3,244.6373750400
113,113,1,68,1,259.0321494400
113,113,1,68,2,201.1611305600
113,113,1,68,3,237.7412121600
113,113,1,69,1,259.3182806400
113,113,1,69,2,224.8510915200
113,113,1,69,3,237.5554134400
113,113,1,70,1,273.4625411200
113,113,1,70,2,258.4700963200
113,113,1,70,3,230.6894969600
113,113,1,71,1,252.5563660800
113,113,1,71,2,264.6115795200
113,113,1,71,3,201.4559891200
113,113,1,72,1,272.3708963200
113,113,1,72,2,294.9314208000
113,113,1,72,3,185.7451824000
113,113,1,73,1,268.4127024000
113,113,1,73,2,299.8601763200
113,113,1,73,3,205.5522060800
113,113,1,74,1,236.1856867200
113,113,1,74,2,300.9301696000
113,113,1,74,3,147.9414236800
113,113,1,75,1,212.0231920000
113,113,1,75,2,302.7968000000
113,113,1,75,3,162.0769625600
113,113,1,76,1,228.7917558400
113,113,1,76,2,268.6718697600
113,113,1,76,3,169.1842169600
113,113,1,77,1,231.8551040000
113,113,1,77,2,266.8046489600
113,113,1,77,3,182.3918643200
113,113,1,78,1,256.6794848000
113,113,1,78,2,279.9495811200
113,113,1,78,3,153.7950374400
113,113,1,79,1,275.0411065600
113,113,1,79,2,196.3953465600
113,113,1,79,3,162.0177356800
113,113,1,80,1,296.0956745600
113,113,1,80,2,160.2606643200
113,113,1,80,3,199.3404745600
113,113,1,81,1,285.4706332800
113,113,1,81,2,289.3667840000
113,113,1,81,3,200.6818560000
113,113,1,82,1,313.6755200000
113,113,1,82,2,302.9725289600
113,113,1,82,3,233.7901776000
113,113,1,83,1,316.8642169600
113,113,1,83,2,317.1908412800
113,113,1,83,3,211.2661696000
113,113,1,84,1,306.6433084800
113,113,1,84,2,319.9020800000
113,113,1,84,3,259.0669667200
113,113,1,85,1,282.8553980800
113,113,1,85,2,316.5713356800
113,113,1,85,3,259.3654019200
113,113,1,86,1,253.8462454400
113,113,1,86,2,305.6826576000
113,113,1,86,3,275.8752854400
113,113,1,87,1,258.6271673600
113,113,1,87,2,303.5348611200
113,113,1,87,3,251.0170684800
113,113,1,88,1,258.8627740800
113,113,1,88,2,303.0154848000
113,113,1,88,3,158.0791321600
113,113,1,89,1,232.9605641600
113,113,1,89,2,296.7296000000
113,113,1,89,3,166.0451795200
113,113,1,90,1,225.2347878400
113,113,1,90,2,303.5192406400
113,113,1,90,3,167.4970665600
113,113,1,91,1,216.3857494400
113,113,1,91,2,271.0279376000
113,113,1,91,3,196.2605340800
113,113,1,92,1,157.7533830400
113,113,1,92,2,247.9306195200
113,113,1,92,3,242.4077884800
113,113,1,93,1,197.8990211200
113,113,1,93,2,262.3104867200
113,113,1,93,3,276.3369436800
113,113,1,94,1,233.3546304000
113,113,1,94,2,264.0287145600
113,113,1,94,3,256.7580204800
113,113,1,95,1,266.8969654400
113,113,1,95,2,261.6664950400
113,113,1,95,3,284.2621014400
113,113,1,96,1,288.3782825600
113,113,1,96,2,262.2005369600
113,113,1,96,3,279.5254889600
113,113,1,97,1,251.3469180800
113,113,1,97,2,296.0956745600
113,113,1,97,3,220.4541395200
113,113,1,98,1,208.6839974400
113,113,1,98,2,317.2931254400
113,113,1,98,3,234.9308963200
113,113,1,99,1,215.9223756800
113,113,1,99,2,309.1347526400
113,113,1,99,3,227.4747443200
113,113,1,100,1,235.2316310400
113,113,1,100,2,156.4405152000
113,113,1,100,3,274.0829721600
113,113,1,101,1,202.2726400000
113,113,1,101,2,178.6694400000
113,113,1,101,3,277.3966505600
113,113,1,102,1,216.9386521600
113,113,1,102,2,223.5859308800
113,113,1,102,3,309.9157696000
113,113,1,103,1,88.7658521600
113,113,1,103,2,166.4400272000
113,113,1,103,3,318.2778576000
113,113,1,104,1,77.0547417600
113,113,1,104,2,244.2951593600
113,113,1,104,3,320.0000000000
113,113,1,105,1,204.9889987200
113,113,1,105,2,240.7900419200
113,113,1,105,3,320.0000000000
113,113,1,106,1,232.3487241600
113,113,1,106,2,182.4065065600
113,113,1,106,3,314.4320000000
113,113,1,107,1,285.8711648000
113,113,1,107,2,209.7313843200
113,113,1,107,3,318.8135049600
113,113,1,108,1,294.2368540800
113,113,1,108,2,233.1575974400
113,113,1,108,3,317.0718374400
113,113,1,109,1,282.6017280000
113,113,1,109,2,284.3397206400
113,113,1,109,3,301.7385219200
113,113,1,110,1,262.4832649600
113,113,1,110,2,306.3426169600
113,113,1,110,3,311.3567459200
113,113,1,111,1,246.1514195200
113,113,1,111,2,316.2726400000
113,113,1,111,3,310.0544000000
113,113,1,112,1,273.0620096000
113,113,1,112,2,317.7688950400
113,113,1,112,3,299.7340691200
113,113,1,113,1,260.7947497600
113,113,1,113,2,316.5947660800
113,113,1,113,3,293.1239049600
113,113,1,114,1,227.2663040000
113,113,1,114,2,314.6370169600
113,113,1,114,3,312.7923200000
113,113,1,115,1,177.0219388800
113,113,1,115,2,289.7167008000
113,113,1,115,3,298.5988339200
113,113,1,116,1,216.7616441600
113,113,1,116,2,260.8340176000
113,113,1,116,3,314.7190236800
113,113,1,117,1,220.9519078400
113,113,1,117,2,197.9081814400
113,113,1,117,3,317.9303049600
113,113,1,118,1,197.1523689600
113,113,1,118,2,188.2443932800
113,113,1,118,3,313.0593625600
113,113,1,119,1,227.8377004800
113,113,1,119,2,260.5120217600
113,113,1,119,3,309.6012800000
113,113,1,120,1,270.7687702400
113,113,1,120,2,243.7559104000
113,113,1,120,3,308.8223459200
113,113,1,121,1,239.5041411200
113,113,1,121,2,258.3915606400
113,113,1,121,3,310.0407321600
113,113,1,122,1,224.7370195200
113,113,1,122,2,304.6009491200
113,113,1,122,3,302.0626441600
113,113,1,123,1,179.9240678400
113,113,1,123,2,316.1730169600
113,113,1,123,3,304.5814236800
113,113,1,124,1,143.1736406400
113,113,1,124,2,209.0573235200
113,113,1,124,3,316.7991321600
113,113,1,125,1,155.6064000000
113,113,1,125,2,218.6699520000
113,113,1,125,3,316.1811200000
113,113,1,126,1,125.9910726400
113,113,1,126,2,297.9232540800
113,113,1,126,3,318.3624678400
113,113,1,127,1,175.9064950400
113,113,1,127,2,298.4816812800
113,113,1,127,3,304.0464272000
113,113,1,128,1,184.6227526400
113,113,1,128,2,303.4255187200
113,113,1,128,3,294.3344812800
113,113,1,129,1,204.9851305600
113,113,1,129,2,295.1272134400
113,113,1,129,3,317.2469152000
113,113,1,130,1,213.9624134400
113,113,1,130,2,302.7123200000
113,113,1,130,3,318.3712000000
113,113,1,131,1,202.5759673600
113,113,1,131,2,290.1670617600
113,113,1,131,3,318.2017084800
113,113,1,132,1,245.5706902400
113,113,1,132,2,302.7577491200
113,113,1,132,3,318.8603660800
113,113,1,133,1,241.6241494400
113,113,1,133,2,316.1209491200
113,113,1,133,3,299.3251795200
113,113,1,134,1,189.2606697600
113,113,1,134,2,313.6334102400
113,113,1,134,3,284.0255782400
113,113,1,135,1,179.1343728000
113,113,1,135,2,299.7209600000
113,113,1,135,3,300.9036800000
113,113,1,136,1,190.8991564800
113,113,1,136,2,290.7717859200
113,113,1,136,3,274.9468636800
113,113,1,137,1,156.6478102400
113,113,1,137,2,279.9781516800
113,113,1,137,3,286.3423782400
113,113,1,138,1,150.9083734400
113,113,1,138,2,259.6190720000
113,113,1,138,3,247.7892556800
113,113,1,139,1,185.8799945600
113,113,1,139,2,259.4203769600
113,113,1,139,3,236.2139366400
113,113,1,140,1,222.8800441600
113,113,1,140,2,255.5878400000
113,113,1,140,3,253.9307388800
113,113,1,141,1,282.1407241600
113,113,1,141,2,250.4830265600
113,113,1,141,3,235.5427363200
113,113,1,142,1,193.7509532800
113,113,1,142,2,276.3447974400
113,113,1,142,3,234.1635036800
113,113,1,143,1,212.1232640000
113,113,1,143,2,279.4277120000
113,113,1,143,3,206.8795878400
113,113,1,144,1,179.0554035200
113,113,1,144,2,260.9439673600
113,113,1,144,3,225.4214508800
113,113,1,145,1,147.7834848000
113,113,1,145,2,278.3474550400
113,113,1,145,3,220.3608080000
113,113,1,146,1,144.7234169600
113,113,1,146,2,317.2163254400
113,113,1,146,3,196.2605340800
113,113,1,147,1,133.5492339200
113,113,1,147,2,310.1149289600
113,113,1,147,3,170.2996611200
113,113,1,148,1,116.3445369600
113,113,1,148,2,264.9649897600
113,113,1,148,3,160.9615187200
113,113,1,149,1,151.8693334400
113,113,1,149,2,230.0705705600
113,113,1,149,3,139.0177065600
113,113,1,150,1,171.1203308800
113,113,1,150,2,210.8202521600
113,113,1,150,3,172.6884880000
113,113,1,151,1,155.0684204800
113,113,1,151,2,150.0439865600
113,113,1,151,3,151.2581424000
113,113,1,152,1,264.8786006400
113,113,1,152,2,171.7704678400
113,113,1,152,3,210.5402576000
113,113,1,153,1,199.3612150400
113,113,1,153,2,101.9667958400
113,113,1,153,3,221.3252339200
113,113,1,154,1,206.9210684800
113,113,1,154,2,34.4230400000
113,113,1,154,3,206.3923625600
113,113,1,155,1,247.7421340800
113,113,1,155,2,109.3397910400
113,113,1,155,3,185.1459254400
